,tempo,spec_cent,spec_bw,rolloff,zcr,cqt_1,cqt_2,cqt_3,cqt_4,cqt_5,cqt_6,cqt_7,cqt_8,cqt_9,cqt_10,cqt_11,cqt_12,cqt_13,cqt_14,cqt_15,cqt_16,cqt_17,cqt_18,cqt_19,cqt_20,cqt_21,cqt_22,cqt_23,cqt_24,cqt_25,cqt_26,cqt_27,cqt_28,cqt_29,cqt_30,cqt_31,cqt_32,cqt_33,cqt_34,cqt_35,cqt_36,cqt_37,cqt_38,cqt_39,cqt_40,cqt_41,cqt_42,cqt_43,cqt_44,cqt_45,cqt_46,cqt_47,cqt_48,cqt_49,cqt_50,cqt_51,cqt_52,cqt_53,cqt_54,cqt_55,cqt_56,cqt_57,cqt_58,cqt_59,cqt_60,cqt_61,cqt_62,cqt_63,cqt_64,cqt_65,cqt_66,cqt_67,cqt_68,cqt_69,cqt_70,cqt_71,cqt_72,cqt_73,cqt_74,cqt_75,cqt_76,cqt_77,cqt_78,cqt_79,cqt_80,cqt_81,cqt_82,cqt_83,cqt_84,cqt_85,cqt_86,cqt_87,cqt_88,cqt_89,cqt_90,cqt_91,cqt_92,cqt_93,cqt_94,cqt_95,cqt_96,cqt_97,cqt_98,cqt_99,cqt_100,cqt_101,cqt_102,cqt_103,cqt_104,cqt_105,cqt_106,cqt_107,cqt_108,cqt_109,cqt_110,cqt_111,cqt_112,cqt_113,cqt_114,cqt_115,cqt_116,cqt_117,cqt_118,cqt_119,cqt_120,cqt_121,cqt_122,cqt_123,cqt_124,cqt_125,cqt_126
0,161.4990234375,1494.3381042143085,2421.468146870748,3843.6767578125,0.03369140625,0.982906802638095,0.7253611569555899,1.0,0.8069425424871217,0.6774288538563733,0.6863140345980283,0.05885802803010048,0.03443623652374851,0.04651839226122297,0.04799981773349399,0.31569145434869694,0.7499925032660233,0.8569264730613111,0.829931822052768,0.7743865452866457,0.672511788835886,0.2501313199339009,0.1401168447972342,0.12873165854227786,0.12360471038948201,0.18816920694976108,0.6297052052478467,0.7837690197876457,0.6428111694908787,0.8472299483162768,1.0,0.7618529764034403,0.3330570938301117,0.2859593422999336,0.26794779871233443,0.21468749862676223,0.4534703332440795,0.9165268604766261,0.7367998149345849,0.6124411544686994,0.9487401551358705,0.7913515118725392,0.34221952986636595,0.17597767853620494,0.16714864004203084,0.16843070468843008,0.2201648395145495,0.5087769520309189,0.9701639173327528,0.5587396917536038,0.9546171008901189,0.6474852561073359,0.922508135052851,0.050624439855266566,0.033990262637444826,0.05134449595572439,0.049951687737460185,0.4762391203466939,0.9138115031408274,0.5236665579938102,0.6907333269635363,0.8423441762532737,0.70934480947204,0.09109326041896798,0.04935302427241346,0.04923959908343942,0.07413785728764619,0.17357973291569945,0.5435021274296428,0.7333129493924357,0.6195572345800886,0.749651356254619,0.47553360880227213,0.6748682657401648,0.4653792814564497,0.48326822127165225,0.4751034002514235,0.4837556333321263,0.5133765046225507,0.8034974911589265,0.3910755345420446,0.48953395070962036,0.7554558308242048,0.668428307910221,1.0,1.0,1.0,1.0,1.0,0.5395188496862078,0.6477615556832446,0.5088062890182252,0.6146166444297603,0.30248514270076576,0.730167929478766,0.5866980142928456,0.5768377618607577,0.5800034425648122,0.5893513926210358,0.5339727312738076,0.7245219359822206,0.3260093026242912,0.48018434033588897,0.7688353423869261,0.4318532219284122,0.19877796968557632,0.1436910659662412,0.1382613486951953,0.11527255382000656,0.14155030103233793,0.2713108152081211,0.8269738950327754,0.6451412084953798,0.5436330566861829,0.5470832436951172,0.5995322876652099,0.21980460561543896,0.206419884534969,0.1579008106083258,0.14775197491723668,0.6095148751933006,0.5536818425706789,0.666431695374762,0.7452645919025203,0.6117610784697887,0.4650952501698514,0.2552075913110529,0.1330503380256543,0.11970791650534447,0.09093653304272789,0.0917147430781449
1,78.30255681818181,906.9541072816298,1753.0481276172109,1954.13818359375,0.021728515625,0.4482001429279539,0.46317455616843184,0.19235631469299802,0.40194370026374127,0.3115192972187645,0.20239797107554333,0.4700051454579961,0.1228864338334645,0.04826069205074304,0.09506639561428033,0.32179297850631444,0.6729792799587142,0.8665024930716487,0.5890687111932404,0.17613211360188855,0.6576804474573297,0.5909011696770936,0.23578649045434094,0.22133679857749872,0.16243398844616502,0.14347851409310453,0.749062206787096,1.0,1.0,0.7201793031302376,0.24373904279376335,1.0,0.7127067071141333,0.3813687581233997,0.22865194145085,0.25253680767512726,0.38435119859901845,0.8717689648196983,0.6527214965600154,0.5238351898575482,0.15250247286946478,0.6141884188067692,0.8474216520158511,0.21094542200858946,0.22902207539793595,0.17292007474819537,0.13377426922477686,0.8822194519750683,0.5145426635635637,0.10745469561768613,0.5067414161750152,0.6041607933343459,0.1473242767237044,0.5329772646790596,0.10660243611337761,0.0374231082394033,0.07301987949158864,0.4064073060892188,0.6871358295191696,0.5199198861290182,0.04162483672212583,1.0,0.592215698007521,0.42187763535214895,0.0698464488698474,0.0740996138600786,0.09481190594655392,0.07618213113717859,0.7047705615180425,0.4814126256390105,0.13250306409839152,0.5050398709933405,0.583714398283834,0.112735848170178,0.552179534845433,0.5709328164417016,0.5666521033752892,0.5732786039277287,0.710064547354591,0.40422093347232946,0.2984150281170135,0.07067831437093959,0.11945849169663875,0.3667988480283996,0.4175580614173924,1.0,1.0,1.0,1.0,0.574733474913706,0.2590732091283744,0.17282427567979103,0.17100817554187847,0.19801442653658236,0.17220248460995663,0.6329812537965605,0.49313088974564756,0.48720182912736854,0.48408648856809333,0.5465658960019348,0.5141468374693527,0.506596485377318,0.18748573078468883,0.11894039952858206,0.5398181862204564,0.44908255728182717,0.12928673090560527,0.12307654862478462,0.0698762377422193,0.06705243025183825,0.5578643160133295,0.5556750161317137,0.24821323887275817,0.25171009483203743,0.20274173066290796,0.14970105196973785,0.6302927115710666,0.16758251858186884,0.06719071101263888,0.09809814134780201,0.10601849137045655,0.47602529496476587,0.37742283943962013,0.08400797824260006,0.1689006163170771,0.33195655695388715,0.2242468354936189,0.11205443277139335,0.08778992971990185,0.06101642890379823,0.05415525968827624
2,151.99908088235293,860.1829352178265,1699.2265556011325,1071.27685546875,0.0205078125,0.25462632112858363,0.5585505143461331,0.5320535433869462,0.146762022737093,0.41665857754730484,0.32997370128439585,0.21545385392465072,0.11283184578604744,0.03633630553228864,0.031605216127008603,0.18748808465267644,0.7102503824025717,0.7599114386150055,0.5988089451082566,0.5491445776503775,0.17795635463095094,0.2654435048746018,0.47080856682625544,0.148387982204708,0.13421603983738178,0.1651812870645616,0.39030497350630433,0.9586984352182641,1.0,1.0,0.08638764543499378,0.33616371589454497,0.2812715138483164,0.42037102657957404,0.24826696431194212,0.2524523354728475,0.3701630164971429,0.8189354746463473,0.8097652705404386,0.7427468945872551,0.568692214388726,0.09230330272604688,0.24631224058241363,0.546138757671327,0.1563213451945799,0.1347509539266487,0.2123927379654032,0.4888956935372999,0.821425664072889,0.8776803868565941,0.0759869786743726,0.5032961528867972,0.5311235180482463,0.24846205254173276,0.08945894331489665,0.02299674186458231,0.04772684309395259,0.308605205837301,0.7733376893469435,0.6605068031799872,0.30114356084611965,0.08723707812721307,1.0,0.2270963501355887,0.38392842614250017,0.03241189433633175,0.02396003237861647,0.11289659569967478,0.7140710215865412,0.6888270758008854,0.7034074244416776,0.06638712425398494,0.5636771531349241,0.6097970299545228,0.5512158047598498,0.5069529187302054,0.5116905284747468,0.5142643672700988,1.0,0.7830286533473287,0.491298790252183,0.3235792531092079,0.07157668842951767,0.1164257619989606,1.0,1.0,1.0,1.0,1.0,0.7580697254064388,0.5237452824488842,0.5427168605747981,0.09195951135759822,0.08141621454898207,0.6358172187543163,0.6270533308731955,0.542679782026875,0.5386903449014999,0.5446705227947675,0.5313715135218169,0.5666079316399837,0.5901299728462757,0.45268294207942816,0.15592761307498704,0.07443430166783083,0.32761820281194715,0.4314598833774214,0.08516119704629818,0.07389709731107846,0.1210326958239618,0.3301741780511788,0.6147138644030181,0.5870941762666442,0.1286637978108292,0.11481924173946739,0.4047193552037046,0.23553159070965485,0.19562465913263927,0.09147142276336845,0.07573367163705969,0.15843663684225912,0.31467837174700974,0.3600551975934566,0.17522394448387146,0.23831032288842724,0.13116888879972277,0.11111067523616477,0.2927042937918516,0.07867475426316681,0.05103371808625656,0.0821877637909344
3,151.99908088235293,804.2597785914427,1733.0317425813846,791.34521484375,0.017578125,0.061424758139741055,0.19724999592661646,0.42798328277222286,0.5166012294730506,0.2255499219330043,0.2369283291408592,0.3115653559629167,0.3599278060497654,0.0486736993504578,0.026952696629313554,0.20042769413985834,0.20669604131336994,0.8195942198088422,0.8013241217379188,0.5955827251565222,0.23448736405025244,0.5247553777883899,0.5336324976862415,0.2723543530779169,0.1395037918513043,0.1241106536486215,0.25701391482202374,0.5257612691838864,1.0,1.0,1.0,0.1354126578057559,1.0,0.7863253058956192,0.25436995626169195,0.20165567156588132,0.26285577083345296,0.2871545044563555,0.9879765890593897,0.7163130112888023,0.5476831158916504,0.15822570836198935,0.6235599211788349,0.6456529864696884,0.23382131759436955,0.12330229943105325,0.12418459400113331,0.11184181173783499,0.4180431360832959,0.4051236190951852,0.43837384660322487,0.18403928437141742,0.5812653764775171,0.31111189243635473,0.4650023626102632,0.029801321324512547,0.02115245839104718,0.24444329653575952,0.3157182834683393,0.5170753202034456,0.33428602356497783,0.051266107785851556,1.0,0.9909550615886892,0.1960826840179168,0.07885722295126814,0.024051905724583843,0.07646983390865726,0.713865338092401,0.760331651100963,0.3475115139605575,0.2880052572668199,0.08978878669849619,0.5420726813316653,0.16465488493310312,0.6842786705789599,0.5626884398910874,0.5653364031933352,1.0,1.0,0.48284146168824027,0.4395375323531354,0.0469478124634032,0.17500499064573766,0.30712981831014446,0.15826428326830233,1.0,1.0,1.0,0.5377141479871828,0.6141805762937016,0.2602758305507629,0.45613298568902694,0.1273027261090009,0.11474114187650333,0.16286565965143227,0.5873323708316989,0.48429213657860615,0.49095406632914923,0.5335978226589175,0.25101086978797116,0.5907689044243329,0.45812035126744044,0.1993282152772592,0.1902259924700317,0.3913983203342114,0.19581201871704068,0.07055270646027398,0.04725677052607386,0.056485932593779375,0.11952962478309746,0.44275301650452925,0.42054512893566437,0.44062057691939405,0.18477558888220744,0.11005414877541758,0.1539126349050114,0.39981153312771667,0.0788159065807787,0.05480586942722041,0.14191301261413342,0.16486592009855167,0.43220175364927443,0.28200123714066144,0.06935641478201635,0.19573827258191456,0.22063984941717457,0.11568671330591401,0.14185558909273652,0.05240227197511957,0.04800230429513301
4,151.99908088235293,1090.883431092141,1873.9710856049542,3133.0810546875,0.0302734375,0.03274173414402244,0.08861690465446986,0.7194289520741903,0.5421468286815746,0.15580475063661658,0.30494471622295904,0.35169533419927324,0.2322350158041076,1.0,1.0,0.5733060531490888,0.10931937507758574,0.35041011726296073,0.9403088381260132,0.8205458524327781,0.5212765954314211,0.21484641634240104,0.4100878675951695,0.4661080768431378,0.5899836538956169,0.6084102221163479,0.24057671015569843,0.20953824652668812,0.803291520114786,1.0,1.0,0.6229978648780242,0.2776767945419412,0.25153536890793127,0.5408731246248596,0.1753838116472599,0.18616355814577967,0.11571807903014464,0.4352229829317247,0.724676129576542,0.6954008537305956,0.6070997451023196,0.10615605963067547,0.3343620229023869,0.5358998220304809,0.22767765739214707,0.2106559029760943,0.05571683681522696,0.08261172742845699,0.613005989179598,0.4484938074988751,0.16953010324257245,0.5277821141146886,0.5186509007267202,0.19441842765722428,0.4603998950832139,0.1562815521014128,0.19487280093871762,0.06627945423823825,0.5473265777721301,0.5739166003486093,0.5764950876697453,0.18173788375396588,1.0,0.268915868652398,0.4619422948838897,0.09981122474912273,0.09231296291316161,0.5222199887491553,0.5167945053125611,0.9735292291548181,0.6156994470354299,0.14967456476253904,0.5674136004630184,0.6289531931017815,0.49308294997978497,0.43232016291000436,0.163876393477708,0.62256508324411,1.0,0.9166378235970768,0.5789200908885325,0.5615173751808799,0.08270792595877172,0.1498921388164653,1.0,1.0,0.26961938500791527,0.24034864140940404,0.5545330842024396,0.5804212907211436,0.6173928918215835,0.5405224940671256,0.11147578623521795,0.1424597979991375,0.24154215857173267,0.6357169656393764,0.4906949956854421,0.14896862600819175,0.1586860514066855,0.06108571799791927,0.4972142618737664,0.6662246026911745,0.48366801012744587,0.1750007102941339,0.06058000997113176,0.47895015028809595,0.4317992564099362,0.04906763481740467,0.06052889533040408,0.06857198522658074,0.07062285695759593,0.6098999198973915,0.4413866796920243,0.1877136036719318,0.14835177645995135,0.1937960191667633,0.23283086813666543,0.4351053391590697,0.04988059639918659,0.1213193600470633,0.03608094543854895,0.3838995568707736,0.3258647563633301,0.2235940804906685,0.072645895507491,0.10915761435313884,0.23707309292215473,0.24427731059098287,0.5016044899055608,0.5026252574216314
5,151.99908088235293,1026.6199535106975,2041.4107909481495,1911.07177734375,0.024169921875,1.0,1.0,1.0,0.6896584170810749,0.7920466197459199,0.1021790313025798,0.14106933276522426,0.6612820570164296,0.807995146709964,1.0,0.8640227554736868,0.5927515204172655,0.5974309569792058,0.6383034127964478,0.7363166688392566,0.6495415429156806,0.18061580940492172,0.13102644898975374,0.2847856853518916,0.6987265502095139,0.5826888288825195,0.21140986129968514,0.15000589195173336,0.23424067442561503,0.8684829512605017,0.9044476835157552,0.35619649366609324,0.19025948145199145,0.5821942108086703,0.19496118573105164,0.21521488455434232,0.18988953094052965,0.19815104407555142,0.17187620970772238,0.8035584055941727,1.0,0.8000667555659,0.2765396438098463,0.24046551988670922,0.2545693720000428,0.6447094429038587,0.16409373972394684,0.1602585393125467,0.09299188039580109,0.3131496016968893,0.7765321950748535,0.8395701207755867,0.12298679594854306,0.2620931353980552,0.47507082459820166,0.21515234317723808,0.16902819334420194,0.14871903017253946,0.11108609493820729,0.025443393909209584,0.5068182540085808,0.4794773543434396,0.42525484966288457,0.09685936762375433,0.42492327884097436,0.26275074720100333,0.3845999809326883,0.10322409929096628,0.18225222636479965,0.06436359828215152,0.2212454305075321,0.47500812342877635,0.6541977083720846,0.4399128629598362,0.4456805372538476,0.5109304302312085,0.2509114753538384,0.12329455184106515,0.17902398201222564,0.17441343128853176,0.09621501374301275,0.5662231547295054,0.4934609850328596,0.9958889889461717,1.0,0.29132395496886165,0.2897580311459266,0.5656530766033597,0.19721103106742682,0.17046695289085384,0.08011663000952404,0.19600219806949323,0.5672818954647709,0.7722749308822411,0.625211818754813,0.18245287348239977,0.4820514729327392,0.15418996030924853,0.14778840302115234,0.136651131832945,0.06964096223070683,0.02301335554696192,0.5188835768224591,0.35542943476937533,0.595156031290309,0.17857994477626096,0.5025385827301806,0.1567600001603469,0.4453225637640469,0.058619792026327486,0.10969967905948486,0.040655430659854705,0.1804932022697216,0.7605206237408266,0.6520745718459946,0.09388024645054913,1.0,0.9762834834573518,0.6024642239862708,0.08841547720294857,0.4023231725430537,0.43037478232935183,0.438509320897445,0.6928764221841804,0.44329040957733,0.3851936742216842,0.14882425648308767,0.5934234158982169,1.0,0.4965416255283974,0.43589427733242847
6,151.99908088235293,1025.5973008283452,1906.022541472626,2147.93701171875,0.02490234375,1.0,1.0,1.0,0.7136610054236618,0.981835259739223,0.4796334814707943,0.13592521620700643,0.3277968187702934,0.5146911579244496,0.2812908769966355,0.3737614052578485,0.5852214804267952,0.5657371661834305,0.5817892168522976,0.7846956606764031,0.7737557828770831,0.2935642182427104,0.30569886367678567,0.5623435443408571,0.48523176302782906,0.2722009809213524,0.12251219117278658,0.17034606122150606,0.09941779549465246,0.5207039459869445,0.8274844927212246,0.8744896063411792,0.3481430692022416,0.12885714701338624,0.5414750143649898,0.584917579559886,0.4214932575956335,0.13832653466087025,0.13526545289055747,0.24155309668939196,0.7508147791750912,0.8514006663648666,0.43455849233746024,0.2620013554006152,0.4694008793050836,0.24167473842680182,0.3953607950364051,0.0883874215029235,0.1090776812121082,0.057146444465165994,0.6809315114082706,0.4335681559352361,0.8784544281855274,0.2492474625896176,0.47954155734443454,0.4094665258588485,0.4510688842718942,0.09464551871055689,0.07932392926059678,0.024724838971824342,0.19479027731728887,0.536322677671436,0.6602898743805299,0.11471725628388993,1.0,0.8937235731337095,0.4096927508379824,0.29669946708358147,0.057154412597106026,0.10510416341234584,0.027638554887265805,0.6218261353501373,0.5472965117916337,0.6989441827415326,0.6207804734752792,0.6905959775952406,1.0,0.9408981268802623,0.42906972755330663,0.12429132088073923,0.04131553712773893,0.19159225575399874,0.8097189322175211,0.5169445029027695,1.0,0.22528948810192945,0.6620363321527338,0.6807169373894698,1.0,0.06379011666075045,0.09742686881189458,0.03270400097408488,0.6958065768771032,0.47144307213304265,0.686345284501815,0.6141148223312749,0.11333279783028379,0.3698352334616943,0.6970591944498006,0.4534391798259818,0.05170128059200185,0.06880279130147485,0.21955345503525336,0.9476404244381418,0.4999841338023462,0.13574641116754124,0.16743154024071533,0.4649868027916702,0.1926674607719668,0.319197027578377,0.031316233451058856,0.17438633351409188,0.1073839942954368,0.853114372373066,0.8420529000745239,0.6306763189156163,0.14036136332661653,0.08221328905779857,0.47827051627456546,0.42278018009862445,0.386554675770866,0.48171254149287146,0.5169818018585588,0.7111346450653646,0.5707307931443724,0.539034640752279,0.13564405242570088,0.19704376850044558,0.322947570559832,0.14005072235441723,0.2698250196326292
7,78.30255681818181,919.3817124929246,1887.5348485452623,1378.125,0.021240234375,0.08645065711335076,0.06032448286104597,0.08870896249837355,0.09584418377117866,0.4452039724577755,0.6734553016123475,0.2859107431809851,0.49082372219562,0.4607266881616917,0.376864109663954,0.30255818495321923,0.1399979431510104,0.18566241411144252,0.13474928412911558,0.4451558283530798,0.8984799455402932,0.7669234468875735,0.5066995351931588,0.25492366736983596,0.5247236696344947,0.4307567516212197,0.37066622929687915,0.3079668051784056,0.3288371462877581,0.3408034785180837,0.6638872264426425,1.0,1.0,0.597928917664358,0.4046447423407714,0.37182356948894124,0.6166194966278147,0.24156112169529537,0.23194666573143624,0.168555411808608,0.5364188931810334,0.6689465390389369,0.7534776323008873,0.6299622666273486,0.13222080747689607,0.590481576429237,0.7434568512505068,0.0966022798528757,0.05579412400083342,0.06537964431987554,0.12759881322191963,0.4329921275352352,0.48373033729757253,0.11827345039423193,0.4446919187476048,0.6412156503026056,0.26552775931328004,0.7966364199127929,0.05530126314163665,0.1559580136984618,0.058691356968177844,0.3375516557331843,0.47877404147851677,0.43370407869529953,0.06032311637647609,1.0,0.638522730782999,0.48520481673031024,0.45462280960570434,0.44213121201677374,0.4538006431370779,0.5386013523692588,0.4113407393120301,0.5232367740613948,0.12485683559775418,0.41995233362808454,0.6024277305795201,0.4785846243203606,0.7448391295160633,1.0,1.0,1.0,1.0,0.3957836660804781,0.6336604530207638,0.060640253404570826,0.1457347540923655,0.9449063960305116,0.9573055677319061,0.6337575656800765,0.6038237673301832,0.5956026502272957,0.6154575035254113,0.632969858795067,0.4125148976136635,0.16804138596631937,0.11113804633143673,0.2843195404434782,0.6704715088111748,0.5646270216435947,0.10170922874815291,0.16462203120760593,0.0881252122117544,0.36782036084437303,0.509937719415336,0.46863672965403386,0.16545456035371958,0.130824839609116,0.6204796368148026,0.4754704872067408,0.10441158935890006,0.08154004538533613,0.1091328951156202,0.09326255478227495,0.31457515710937634,0.40112202629057786,0.28164183729961356,0.20349016129722974,0.23731009398501918,0.25406055099456304,0.1383789293065138,0.06665480674446092,0.09054226670102082,0.042616270446945326,0.21837800545102612,0.26627530452641623,0.31130208080031374,0.0720234071823291,0.18150131819367454,0.2674951215240193,0.38248416833250903
8,78.30255681818181,919.7141812295513,1837.3005959328211,1857.23876953125,0.027099609375,0.06419625667622622,0.05355360177427486,0.07672684246909531,0.042406970135065135,0.5285128567204322,0.7761300646460344,0.7508467849624586,0.1234352825027987,0.04895684433687493,0.26021540243124297,0.17108822408768487,0.18105057950654535,0.15363635075358223,0.1438866152937644,0.23389920685829244,0.9943882525399688,0.8222977555500025,0.5125565215137171,0.18678644797077887,0.24834252310080432,0.19360370635063065,0.37082651289579865,0.31562795569789637,0.3354894613271783,0.268946484906295,0.8576068748896417,0.9136589894277529,0.9477261239172601,0.39845796739125816,0.38687829389531203,0.5241727984826496,0.22612211600603546,0.23574492487247073,0.19280691046986748,0.21732506854820197,0.2585225184975923,0.7634854948099463,0.709597833393993,0.4443732190576809,0.22313308892037115,0.2778231602157341,0.1752213654701376,0.07725583313536948,0.050688542073107995,0.09657373685937823,0.051500426034423334,0.5494595871338719,0.6740700153797237,0.6209770143924787,0.04997398807385493,0.058468315902250656,0.4317445983109839,0.1808982982797325,0.06764756341255473,0.051502774339782696,0.06766692700566167,0.53173546906341,0.5892945333290491,0.8774605369193714,0.2168758072518499,0.0679416290793391,0.11950530936425699,0.18437569272849746,0.4781764926357911,0.48404657969243836,0.47716404294272263,0.5003357296281918,0.4397799948635931,0.8621595012816856,0.596072126516056,0.47885631037205595,0.4677969171838476,0.46879655284676314,0.3796397549334111,1.0,1.0,1.0,1.0,0.6650800232976238,0.6816616063169394,1.0,1.0,1.0,0.19402919311812683,0.5843790631020582,0.5671561903347948,0.5707651877953013,0.5802033426661962,0.6284370496804836,0.5170552960409528,0.8560641901261432,0.5780773955276564,0.5867637089722868,0.5704372078296107,0.4643591829968381,0.09241696973891249,0.09896803962115983,0.11302035712246528,0.2440409843040393,0.5661425824287712,0.4986314906088576,0.339209431161261,0.12294549064326712,0.13201728293519496,1.0,0.10425059281633334,0.11074534810234705,0.13349601144195702,0.1024142951616643,0.45866437459587006,0.5477114883000557,0.7010201128007955,0.10723391526273236,0.14763350788135407,0.6668411758535815,0.4446645819662105,0.07878445982897747,0.07773244913739798,0.07813662962859363,0.19543750346367153,0.23504377636014614,0.4484995682558094,0.27771916009641784,0.10383578590948225,0.1357850021529275,0.17059991274914849
9,78.30255681818181,1236.0434275673874,1850.227762089483,3057.71484375,0.0380859375,0.2686689068181437,0.09134542705628035,0.08073571492997964,0.08626615605557869,0.08666218123442643,0.40767949293367284,0.7408267097575997,0.31608095085139754,0.38727950781629195,1.0,0.5492053979065178,0.1377862216209967,0.09525744120455454,0.09626755430705125,0.07586730371274464,0.4096017427105617,0.7873865890764689,0.5480040078623675,0.14558132604241641,0.5663578479104683,0.957526865598948,0.32396952882696606,0.12263424439645634,0.11834401996840593,0.1454878390932589,0.10125609914501532,0.5936601047292414,0.6442818991558665,0.4431444689153138,0.18390492926343358,0.17690476873594985,0.6046025557638448,0.12708716289153713,0.07037303972234679,0.08141513579752521,0.07335697687536252,0.5894260556266335,0.7638627255020924,0.9946874778498855,0.16195240212587442,0.08796581160113084,0.5450535405229102,0.4141547810043088,0.08910998700664315,0.06456928886424546,0.12148158535828932,0.14084547312646628,0.948011338881944,0.9178890579565046,0.46548913679995113,0.24090074780849538,0.12516602100088606,0.5026496006524489,0.2067648672497841,0.11099772638054795,0.12368727441586432,0.2157656438209558,0.7901450767339954,0.9191325153273671,0.8097405996451434,0.2925580954553252,0.16701720964856867,0.38664861047382526,0.22838505207444496,0.08906555968976318,0.05866369022477623,0.11474888020182941,0.15117718291629278,0.5856791097725876,0.6442562061958133,0.31698402545313387,0.2721924373935004,0.1261616969540343,0.37650952561879414,0.04478327005306997,0.021378249234302864,0.024958425860618777,0.02019436789292153,0.3905665611746989,0.5481945501849499,0.5110952431900415,0.12271279801195045,0.19429736152350463,0.3083958934553487,0.3615957436181845,0.040168681294143645,0.029561116963775565,0.039368295786834845,0.06590607836875814,0.5172241146517822,0.4323194139028436,0.361315776270379,0.30427942099381516,0.09484208681145402,0.6729792064543647,0.4934784886511807,0.5083211582540232,0.5054449733335238,0.5125118553788403,0.7149484748820261,0.7889990739753096,0.6004157511408825,0.6031933802506485,0.14605103583988183,0.4404437787574669,1.0,1.0,1.0,1.0,1.0,0.6003945129776334,0.7535625693750128,1.0,0.9312859780894318,0.20638650376370404,0.531788904561779,0.5590997793005159,0.5405677003953409,0.5449461405735934,0.5372075367132104,0.6180375949687968,0.4770963079595823,0.508468948192843,0.5132799504857277,0.5551400728599053,0.522300688927096
